n,generations,population_size,mutation_type,p_m,crossover_type,p_c,fitness_val,abs_fitness_val,execution_time,execution_time_brute_force,err,err_percentage,exec_time_rate
5,80000,200,scramble,0.8000000000000002,pmx,0.8000000000000002,6860.25,6473.75,0.0158,0.0013,386.5,5.970264529832008,0.0818707987987988
5,80000,200,scramble,0.4,order,0.4,7289.75,6473.75,0.0134,0.0013,816.0,12.604749951728138,0.0966600815458252
5,80000,200,scramble,0.6000000000000001,order,0.4,7325.75,6473.75,0.0116,0.0013,852.0,13.160841861363195,0.11114362706129353
5,80000,200,scramble,0.8000000000000002,order,0.4,7325.75,6473.75,0.0132,0.0013,852.0,13.160841861363195,0.09780088965418281
5,80000,200,scramble,0.4,order,0.6000000000000001,7119.75,6473.75,0.0157,0.0013,646.0,9.97876037845144,0.08242525093723545
5,80000,200,scramble,0.6000000000000001,order,0.6000000000000001,7184.25,6473.75,0.0162,0.0013,710.5,10.975091716547595,0.0799852603784656
5,80000,200,scramble,0.8000000000000002,order,0.6000000000000001,7217.25,6473.75,0.0114,0.0013,743.5,11.484842633713072,0.11392802340158796
5,80000,200,scramble,0.4,order,0.8000000000000002,6965.25,6473.75,0.0197,0.0013,491.5,7.592199266267613,0.06567730092386263
5,80000,200,scramble,0.6000000000000001,order,0.8000000000000002,7119.75,6473.75,0.0162,0.0013,646.0,9.97876037845144,0.07991258060733966
5,80000,200,scramble,0.8000000000000002,order,0.8000000000000002,6965.25,6473.75,0.0186,0.0013,491.5,7.592199266267613,0.06964078880147134
5,80000,200,reverse,0.4,pmx,0.4,7289.75,6473.75,0.0160,0.0013,816.0,12.604749951728138,0.08103610260678298
5,80000,200,reverse,0.6000000000000001,pmx,0.4,7323.75,6473.75,0.0151,0.0013,850.0,13.129947866383475,0.085804132374463
5,80000,200,reverse,0.8000000000000002,pmx,0.4,7323.75,6473.75,0.0103,0.0013,850.0,13.129947866383475,0.12581847382144587
5,80000,200,reverse,0.4,pmx,0.6000000000000001,7184.25,6473.75,0.0270,0.0013,710.5,10.975091716547595,0.04803075323943166
5,80000,200,reverse,0.6000000000000001,pmx,0.6000000000000001,7089.75,6473.75,0.0131,0.0013,616.0,9.515350453755545,0.09867164676076728
5,80000,200,reverse,0.8000000000000002,pmx,0.6000000000000001,6965.25,6473.75,0.0110,0.0013,491.5,7.592199266267613,0.11772341041086426
5,80000,200,reverse,0.4,pmx,0.8000000000000002,7089.75,6473.75,0.0192,0.0013,616.0,9.515350453755545,0.06747175825671611
5,80000,200,reverse,0.6000000000000001,pmx,0.8000000000000002,6965.25,6473.75,0.0181,0.0013,491.5,7.592199266267613,0.07163627668659266
5,80000,200,reverse,0.8000000000000002,pmx,0.8000000000000002,6860.25,6473.75,0.0166,0.0013,386.5,5.970264529832008,0.07827103627463645
5,80000,200,reverse,0.4,order,0.4,7289.75,6473.75,0.0166,0.0013,816.0,12.604749951728138,0.07799895860155065
5,80000,200,reverse,0.6000000000000001,order,0.4,7343.75,6473.75,0.0138,0.0013,870.0,13.438887816180724,0.09413523470814703
5,80000,200,reverse,0.8000000000000002,order,0.4,7251.75,6473.75,0.0176,0.0013,778.0,12.017764047113346,0.07363396623902768
5,80000,200,reverse,0.4,order,0.6000000000000001,7168.25,6473.75,0.0250,0.0013,694.5,10.727939756709787,0.05198740692009191
5,80000,200,reverse,0.6000000000000001,order,0.6000000000000001,7251.75,6473.75,0.0237,0.0013,778.0,12.017764047113346,0.05469495942462208
5,80000,200,reverse,0.8000000000000002,order,0.6000000000000001,7109.75,6473.75,0.0209,0.0013,636.0,9.824290403552808,0.06203744595640103
5,80000,200,reverse,0.4,order,0.8000000000000002,6965.25,6473.75,0.0185,0.0013,491.5,7.592199266267613,0.07021744427130953
5,80000,200,reverse,0.6000000000000001,order,0.8000000000000002,6929.25,6473.75,0.0180,0.0013,455.5,7.036107356632556,0.0720204361436553
5,80000,200,reverse,0.8000000000000002,order,0.8000000000000002,7109.75,6473.75,0.0199,0.0013,636.0,9.824290403552808,0.06530914491729449
5,80000,300,swap,0.4,pmx,0.4,7325.75,6473.75,0.0323,0.0013,852.0,13.160841861363195,0.04013008618342128
5,80000,300,swap,0.6000000000000001,pmx,0.4,7325.75,6473.75,0.0227,0.0013,852.0,13.160841861363195,0.05702835627327114
5,80000,300,swap,0.8000000000000002,pmx,0.4,7343.75,6473.75,0.0209,0.0013,870.0,13.438887816180724,0.06209820741179418
5,80000,300,swap,0.4,pmx,0.6000000000000001,7119.75,6473.75,0.0359,0.0013,646.0,9.97876037845144,0.03615851243725007
5,80000,300,swap,0.6000000000000001,pmx,0.6000000000000001,7089.75,6473.75,0.0294,0.0013,616.0,9.515350453755545,0.044069922247546994
5,80000,300,swap,0.8000000000000002,pmx,0.6000000000000001,7109.75,6473.75,0.0363,0.0013,636.0,9.824290403552808,0.03573082397347348
5,80000,300,swap,0.4,pmx,0.8000000000000002,7029.75,6473.75,0.0497,0.0013,556.0,8.588530604363783,0.026126349178968954
5,80000,300,swap,0.6000000000000001,pmx,0.8000000000000002,6880.25,6473.75,0.0488,0.0013,406.5,6.279204479629271,0.02660503352102505
5,80000,300,swap,0.8000000000000002,pmx,0.8000000000000002,7029.75,6473.75,0.0298,0.0013,556.0,8.588530604363783,0.043527438771274386
5,80000,300,swap,0.4,order,0.4,7361.25,6473.75,0.0230,0.0013,887.5,13.70921027225333,0.05642288954655518
5,80000,300,swap,0.6000000000000001,order,0.4,7323.75,6473.75,0.0201,0.0013,850.0,13.129947866383475,0.06461109833987036
5,80000,300,swap,0.8000000000000002,order,0.4,7343.75,6473.75,0.0210,0.0013,870.0,13.438887816180724,0.06170537203643976
5,80000,300,swap,0.4,order,0.6000000000000001,7244.25,6473.75,0.0358,0.0013,770.5,11.901911565939372,0.03630489050463083
