n,generations,population_size,selection_type,mutation_type,p_m,crossover_type,p_c,fitness_val,abs_fitness_val,execution_time,execution_time_brute_force,err,err_percentage,exec_time_rate
6,100,200,elitist,reverse,0.4,order,0.6000000000000001,9605.5,8146.5,0.0137,0.0101,1459.0,17.90953170073037,0.7351659996876247
6,100,200,elitist,reverse,0.6000000000000001,order,0.6000000000000001,9612.0,8146.5,0.0129,0.0101,1465.5,17.989320567114717,0.7775498403142322
6,100,200,elitist,reverse,0.8000000000000002,order,0.6000000000000001,9582.5,8146.5,0.0122,0.0101,1436.0,17.62720186583195,0.8261012168486739
6,100,200,elitist,reverse,0.4,order,0.8000000000000002,9447.5,8146.5,0.0157,0.0101,1301.0,15.970048487080348,0.6426053183259257
6,100,200,elitist,reverse,0.6000000000000001,order,0.8000000000000002,9450.0,8146.5,0.0151,0.0101,1303.5,16.000736512612775,0.6649369853552873
6,100,200,elitist,reverse,0.8000000000000002,order,0.8000000000000002,9303.0,8146.5,0.0145,0.0101,1156.5,14.196280611305468,0.6963502983479904
6,100,50,elitist,swap,0.4,pmx,0.4,9238.75,7391.75,0.0034,0.0101,1847.0,24.98731694118443,2.8904524017467246
6,100,50,elitist,swap,0.6000000000000001,pmx,0.4,9145.75,7391.75,0.0037,0.0101,1754.0,23.72915750667974,2.676595084349529
6,100,50,elitist,swap,0.8000000000000002,pmx,0.4,8822.25,7391.75,0.0031,0.0101,1430.5,19.352656678053236,3.179172262664165
6,100,50,elitist,swap,0.4,pmx,0.6000000000000001,8948.25,7391.75,0.0033,0.0101,1556.5,21.057259782866026,3.045249831068938
6,100,50,elitist,swap,0.6000000000000001,pmx,0.6000000000000001,9019.25,7391.75,0.0032,0.0101,1627.5,22.01779010383197,3.0835980783229
6,100,50,elitist,swap,0.8000000000000002,pmx,0.6000000000000001,8889.75,7391.75,0.0030,0.0101,1498.0,20.265836912774375,3.3316925206449075
6,100,50,elitist,swap,0.4,pmx,0.8000000000000002,8499.75,7391.75,0.0038,0.0101,1108.0,14.989684445496664,2.604997564875169
6,100,50,elitist,swap,0.6000000000000001,pmx,0.8000000000000002,8214.75,7391.75,0.0037,0.0101,823.0,11.134034565562956,2.690193078046612
6,100,50,elitist,swap,0.8000000000000002,pmx,0.8000000000000002,8901.25,7391.75,0.0036,0.0101,1509.5,20.421415767578722,2.7851722813938196
6,100,50,elitist,swap,0.4,order,0.4,8794.75,7391.75,0.0028,0.0101,1403.0,18.980620286129806,3.5437903965199933
6,100,50,elitist,swap,0.6000000000000001,order,0.4,9352.75,7391.75,0.0026,0.0101,1961.0,26.52957689315791,3.7652182383788104
6,100,50,elitist,swap,0.8000000000000002,order,0.4,9100.25,7391.75,0.0024,0.0101,1708.5,23.11360638549735,4.136152157781683
6,100,50,elitist,swap,0.4,order,0.6000000000000001,9145.75,7391.75,0.0033,0.0101,1754.0,23.72915750667974,3.025674623241197
6,100,50,elitist,swap,0.6000000000000001,order,0.6000000000000001,8753.75,7391.75,0.0033,0.0101,1362.0,18.42594784726215,3.0155517084282457
6,100,50,elitist,swap,0.8000000000000002,order,0.6000000000000001,8739.75,7391.75,0.0030,0.0101,1348.0,18.236547502282946,3.334577329974811
6,100,50,elitist,swap,0.4,order,0.8000000000000002,8708.25,7391.75,0.0039,0.0101,1316.5,17.810396726079745,2.5725675836521527
6,100,50,elitist,swap,0.6000000000000001,order,0.8000000000000002,8779.25,7391.75,0.0038,0.0101,1387.5,18.77092704704569,2.6051577639751553
6,100,50,elitist,swap,0.8000000000000002,order,0.8000000000000002,8750.75,7391.75,0.0039,0.0101,1359.0,18.385362059052326,2.545974541739287
6,100,50,elitist,insert,0.4,pmx,0.4,8956.25,7391.75,0.0027,0.0101,1564.5,21.165488551425582,3.642516801375752
6,100,50,elitist,insert,0.6000000000000001,pmx,0.4,9250.25,7391.75,0.0027,0.0101,1858.5,25.142895795988778,3.716984329209441
6,100,50,elitist,insert,0.8000000000000002,pmx,0.4,9073.25,7391.75,0.0024,0.0101,1681.5,22.748334291608884,4.052661475174591
6,100,50,elitist,insert,0.4,pmx,0.6000000000000001,8861.25,7391.75,0.0032,0.0101,1469.5,19.880271924781,3.0697442318840578
6,100,50,elitist,insert,0.6000000000000001,pmx,0.6000000000000001,8930.75,7391.75,0.0031,0.0101,1539.0,20.82050935164203,3.186825426916422
6,100,50,elitist,insert,0.8000000000000002,pmx,0.6000000000000001,8871.25,7391.75,0.0030,0.0101,1479.5,20.015557885480433,3.2656853530681467
6,100,50,elitist,insert,0.4,pmx,0.8000000000000002,8391.75,7391.75,0.0039,0.0101,1000.0,13.528596069942836,2.5433759846301633
6,100,50,elitist,insert,0.6000000000000001,pmx,0.8000000000000002,8590.75,7391.75,0.0037,0.0101,1199.0,16.220786687861462,2.716239446011798
6,100,50,elitist,insert,0.8000000000000002,pmx,0.8000000000000002,8650.75,7391.75,0.0035,0.0101,1259.0,17.03250245205804,2.8256717182497333
6,100,50,elitist,insert,0.4,order,0.4,8969.25,7391.75,0.0028,0.0101,1577.5,21.341360300334827,3.501030611570248
6,100,50,elitist,insert,0.6000000000000001,order,0.4,8973.75,7391.75,0.0027,0.0101,1582.0,21.40223898264958,3.682732365469877
6,100,50,elitist,insert,0.8000000000000002,order,0.4,9181.25,7391.75,0.0027,0.0101,1789.5,24.209422667162713,3.7222098585361567
6,100,50,elitist,insert,0.4,order,0.6000000000000001,8969.25,7391.75,0.0032,0.0101,1577.5,21.341360300334827,3.076208728487401
6,100,50,elitist,insert,0.6000000000000001,order,0.6000000000000001,8948.25,7391.75,0.0032,0.0101,1556.5,21.057259782866026,3.1449495471417963
6,100,50,elitist,insert,0.8000000000000002,order,0.6000000000000001,8737.75,7391.75,0.0031,0.0101,1346.0,18.209490310143067,3.2392162716011623
6,100,50,elitist,insert,0.4,order,0.8000000000000002,8948.25,7391.75,0.0039,0.0101,1556.5,21.057259782866026,2.566489179692233
6,100,50,elitist,insert,0.6000000000000001,order,0.8000000000000002,8674.75,7391.75,0.0038,0.0101,1283.0,17.357188757736665,2.6017977152683947
6,100,50,elitist,insert,0.8000000000000002,order,0.8000000000000002,8378.75,7391.75,0.0036,0.0101,987.0,13.352724321033591,2.7484896126646334
6,100,50,elitist,scramble,0.4,pmx,0.4,9303.25,7391.75,0.0029,0.0101,1911.5,25.859911387695746,3.4697739700221146
6,100,50,elitist,scramble,0.6000000000000001,pmx,0.4,8979.75,7391.75,0.0027,0.0101,1588.0,21.483410559069227,3.652566856354544
6,100,50,elitist,scramble,0.8000000000000002,pmx,0.4,8737.75,7391.75,0.0026,0.0101,1346.0,18.209490310143067,3.825399169225212
6,100,50,elitist,scramble,0.4,pmx,0.6000000000000001,8930.75,7391.75,0.0034,0.0101,1539.0,20.82050935164203,2.9284163141158577
6,100,50,elitist,scramble,0.6000000000000001,pmx,0.6000000000000001,8739.75,7391.75,0.0031,0.0101,1348.0,18.236547502282946,3.2484065945863048
6,100,50,elitist,scramble,0.8000000000000002,pmx,0.6000000000000001,8658.75,7391.75,0.0034,0.0101,1267.0,17.14073122061758,2.9231624620480265
6,100,50,elitist,scramble,0.4,pmx,0.8000000000000002,8579.25,7391.75,0.0039,0.0101,1187.5,16.06520783305713,2.558120193236715
6,100,50,elitist,scramble,0.6000000000000001,pmx,0.8000000000000002,8313.75,7391.75,0.0038,0.0101,922.0,12.473365576487296,2.595739607843137
6,100,50,elitist,scramble,0.8000000000000002,pmx,0.8000000000000002,8201.75,7391.75,0.0035,0.0101,810.0,10.958162816653697,2.8408309012875534
6,100,50,elitist,scramble,0.4,order,0.4,9101.25,7391.75,0.0028,0.0101,1709.5,23.127134981567295,3.5449766025104603
6,100,50,elitist,scramble,0.6000000000000001,order,0.4,9299.75,7391.75,0.0027,0.0101,1908.0,25.81256130145094,3.609925044737963
6,100,50,elitist,scramble,0.8000000000000002,order,0.4,9414.75,7391.75,0.0024,0.0101,2023.0,27.368349849494365,4.045694814248877
6,100,50,elitist,scramble,0.4,order,0.6000000000000001,8796.25,7391.75,0.0033,0.0101,1404.5,19.00091318023472,2.9847439160149367
6,100,50,elitist,scramble,0.6000000000000001,order,0.6000000000000001,8313.25,7391.75,0.0032,0.0101,921.5,12.46660127845233,3.146351039809863
6,100,50,elitist,scramble,0.8000000000000002,order,0.6000000000000001,8771.25,7391.75,0.0030,0.0101,1379.5,18.662698278486147,3.323589392750667
6,100,50,elitist,scramble,0.4,order,0.8000000000000002,8674.75,7391.75,0.0039,0.0101,1283.0,17.357188757736665,2.55287877546101
6,100,50,elitist,scramble,0.6000000000000001,order,0.8000000000000002,8763.75,7391.75,0.0036,0.0101,1372.0,18.561233807961585,2.800824489256198
6,100,50,elitist,scramble,0.8000000000000002,order,0.8000000000000002,8889.75,7391.75,0.0036,0.0101,1498.0,20.265836912774375,2.7374778933764135
6,100,50,elitist,reverse,0.4,pmx,0.4,8802.75,7391.75,0.0027,0.0101,1411.0,19.088849054689348,3.6633059840885505
6,100,50,elitist,reverse,0.6000000000000001,pmx,0.4,8776.75,7391.75,0.0028,0.0101,1385.0,18.73710555687083,3.6022508843537415
6,100,50,elitist,reverse,0.8000000000000002,pmx,0.4,8627.25,7391.75,0.0025,0.0101,1235.5,16.71458044441438,3.9025767296176874
6,100,50,elitist,reverse,0.4,pmx,0.6000000000000001,8861.25,7391.75,0.0033,0.0101,1469.5,19.880271924781,2.9946607097412694
6,100,50,elitist,reverse,0.6000000000000001,pmx,0.6000000000000001,8781.75,7391.75,0.0030,0.0101,1390.0,18.804748537220547,3.261411224882593
6,100,50,elitist,reverse,0.8000000000000002,pmx,0.6000000000000001,8650.75,7391.75,0.0029,0.0101,1259.0,17.03250245205804,3.429048923425611
6,100,50,elitist,reverse,0.4,pmx,0.8000000000000002,8201.75,7391.75,0.0039,0.0101,810.0,10.958162816653697,2.5697585926599937
6,100,50,elitist,reverse,0.6000000000000001,pmx,0.8000000000000002,8378.75,7391.75,0.0037,0.0101,987.0,13.352724321033591,2.668502072440945
6,100,50,elitist,reverse,0.8000000000000002,pmx,0.8000000000000002,8409.25,7391.75,0.0036,0.0101,1017.5,13.765346501166846,2.796941132972402
6,100,50,elitist,reverse,0.4,order,0.4,9100.25,7391.75,0.0028,0.0101,1708.5,23.11360638549735,3.59735652173913
6,100,50,elitist,reverse,0.6000000000000001,order,0.4,9016.25,7391.75,0.0026,0.0101,1624.5,21.977204315622146,3.8424009433106576
6,100,50,elitist,reverse,0.8000000000000002,order,0.4,8925.75,7391.75,0.0026,0.0101,1534.0,20.752866371292313,3.858851375478229
6,100,50,elitist,reverse,0.4,order,0.6000000000000001,8969.25,7391.75,0.0032,0.0101,1577.5,21.341360300334827,3.1103135389133625
6,100,50,elitist,reverse,0.6000000000000001,order,0.6000000000000001,8954.75,7391.75,0.0031,0.0101,1563.0,21.145195657320656,3.236494033157613
6,100,50,elitist,reverse,0.8000000000000002,order,0.6000000000000001,8989.75,7391.75,0.0030,0.0101,1598.0,21.618696519768662,3.281622929738942
6,100,50,elitist,reverse,0.4,order,0.8000000000000002,8776.75,7391.75,0.0042,0.0101,1385.0,18.73710555687083,2.367941330352152
6,100,50,elitist,reverse,0.6000000000000001,order,0.8000000000000002,8737.75,7391.75,0.0040,0.0101,1346.0,18.209490310143067,2.516931281563781
6,100,50,elitist,reverse,0.8000000000000002,order,0.8000000000000002,8629.75,7391.75,0.0041,0.0101,1238.0,16.74840193458924,2.4629343255813954
6,100,100,elitist,swap,0.4,pmx,0.4,8997.25,7391.75,0.0058,0.0101,1605.5,21.720160990293238,1.7159134154244977
6,100,100,elitist,swap,0.6000000000000001,pmx,0.4,8794.75,7391.75,0.0054,0.0101,1403.0,18.980620286129806,1.8484366175058904
6,100,100,elitist,swap,0.8000000000000002,pmx,0.4,9026.75,7391.75,0.0050,0.0101,1635.0,22.119254574356546,2.005229120515005
6,100,100,elitist,swap,0.4,pmx,0.6000000000000001,8763.75,7391.75,0.0068,0.0101,1372.0,18.561233807961585,1.4837473433504955
6,100,100,elitist,swap,0.6000000000000001,pmx,0.6000000000000001,8650.75,7391.75,0.0064,0.0101,1259.0,17.03250245205804,1.5550425959914838
6,100,100,elitist,swap,0.8000000000000002,pmx,0.6000000000000001,8794.75,7391.75,0.0061,0.0101,1403.0,18.980620286129806,1.6315849021722384
6,100,100,elitist,swap,0.4,pmx,0.8000000000000002,8658.75,7391.75,0.0076,0.0101,1267.0,17.14073122061758,1.3184298776882137
6,100,100,elitist,swap,0.6000000000000001,pmx,0.8000000000000002,8630.75,7391.75,0.0077,0.0101,1239.0,16.761930530659185,1.305549506903353
6,100,100,elitist,swap,0.8000000000000002,pmx,0.8000000000000002,8753.75,7391.75,0.0073,0.0101,1362.0,18.42594784726215,1.3828128088787335
6,100,100,elitist,swap,0.4,order,0.4,8997.25,7391.75,0.0056,0.0101,1605.5,21.720160990293238,1.7760552741908435
6,100,100,elitist,swap,0.6000000000000001,order,0.4,9181.25,7391.75,0.0053,0.0101,1789.5,24.209422667162713,1.897195145326705
6,100,100,elitist,swap,0.8000000000000002,order,0.4,9558.75,7391.75,0.0052,0.0101,2167.0,29.316467683566145,1.9160735628024785
6,100,100,elitist,swap,0.4,order,0.6000000000000001,8779.25,7391.75,0.0068,0.0101,1387.5,18.77092704704569,1.4813088467725015
6,100,100,elitist,swap,0.6000000000000001,order,0.6000000000000001,8916.25,7391.75,0.0065,0.0101,1524.5,20.62434470862786,1.5472049086924762
6,100,100,elitist,swap,0.8000000000000002,order,0.6000000000000001,8866.25,7391.75,0.0063,0.0101,1474.5,19.947914905130716,1.5947323595843999
6,100,100,elitist,swap,0.4,order,0.8000000000000002,8723.75,7391.75,0.0077,0.0101,1332.0,18.020089965163862,1.3072415725482935
6,100,100,elitist,swap,0.6000000000000001,order,0.8000000000000002,8652.75,7391.75,0.0074,0.0101,1261.0,17.05955964419792,1.3475782669550833
6,100,100,elitist,swap,0.8000000000000002,order,0.8000000000000002,8802.75,7391.75,0.0069,0.0101,1411.0,19.088849054689348,1.4550049939893526
6,100,100,elitist,insert,0.4,pmx,0.4,8948.25,7391.75,0.0060,0.0101,1556.5,21.057259782866026,1.6669606264510288
6,100,100,elitist,insert,0.6000000000000001,pmx,0.4,8901.25,7391.75,0.0054,0.0101,1509.5,20.421415767578722,1.8588999254026064
6,100,100,elitist,insert,0.8000000000000002,pmx,0.4,8771.25,7391.75,0.0054,0.0101,1379.5,18.662698278486147,1.869069949260975
6,100,100,elitist,insert,0.4,pmx,0.6000000000000001,8711.25,7391.75,0.0069,0.0101,1319.5,17.850982514289583,1.4523611629182664
6,100,100,elitist,insert,0.6000000000000001,pmx,0.6000000000000001,8658.75,7391.75,0.0155,0.0101,1267.0,17.14073122061758,0.6496115806906704
6,100,100,elitist,insert,0.8000000000000002,pmx,0.6000000000000001,8776.75,7391.75,0.0064,0.0101,1385.0,18.73710555687083,1.5727666753294969
6,100,100,elitist,insert,0.4,pmx,0.8000000000000002,8658.75,7391.75,0.0080,0.0101,1267.0,17.14073122061758,1.2523271469536168
6,100,100,elitist,insert,0.6000000000000001,pmx,0.8000000000000002,8497.25,7391.75,0.0074,0.0101,1105.5,14.955862955321805,1.3547320243044452
6,100,100,elitist,insert,0.8000000000000002,pmx,0.8000000000000002,8592.25,7391.75,0.0071,0.0101,1200.5,16.241079581966375,1.4117058917621967
6,100,100,elitist,insert,0.4,order,0.4,9142.75,7391.75,0.0056,0.0101,1751.0,23.688571718469916,1.7966948172024768
6,100,100,elitist,insert,0.6000000000000001,order,0.4,9387.75,7391.75,0.0053,0.0101,1996.0,27.003077755605915,1.8806868102108767
6,100,100,elitist,insert,0.8000000000000002,order,0.4,9101.25,7391.75,0.0051,0.0101,1709.5,23.127134981567295,1.9441243873336391
6,100,100,elitist,insert,0.4,order,0.6000000000000001,9156.25,7391.75,0.0070,0.0101,1764.5,23.87120776541414,1.430198190411884
6,100,100,elitist,insert,0.6000000000000001,order,0.6000000000000001,8753.75,7391.75,0.0062,0.0101,1362.0,18.42594784726215,1.6098833472676142
6,100,100,elitist,insert,0.8000000000000002,order,0.6000000000000001,8738.75,7391.75,0.0062,0.0101,1347.0,18.223018906213014,1.6265106699942407
6,100,100,elitist,insert,0.4,order,0.8000000000000002,8611.75,7391.75,0.0079,0.0101,1220.0,16.504887205330263,1.2719934662503003
6,100,100,elitist,insert,0.6000000000000001,order,0.8000000000000002,8627.25,7391.75,0.0073,0.0101,1235.5,16.71458044441438,1.3788071344876969
6,100,100,elitist,insert,0.8000000000000002,order,0.8000000000000002,8674.75,7391.75,0.0072,0.0101,1283.0,17.357188757736665,1.3905747899159664
6,100,100,elitist,scramble,0.4,pmx,0.4,9156.25,7391.75,0.0059,0.0101,1764.5,23.87120776541414,1.6870084982676914
6,100,100,elitist,scramble,0.6000000000000001,pmx,0.4,9238.75,7391.75,0.0052,0.0101,1847.0,24.98731694118443,1.9132178845632732
6,100,100,elitist,scramble,0.8000000000000002,pmx,0.4,9023.75,7391.75,0.0049,0.0101,1632.0,22.07866878614672,2.0283682259995213
6,100,100,elitist,scramble,0.4,pmx,0.6000000000000001,8413.75,7391.75,0.0068,0.0101,1022.0,13.826225183481583,1.4694904398501456
6,100,100,elitist,scramble,0.6000000000000001,pmx,0.6000000000000001,8737.75,7391.75,0.0070,0.0101,1346.0,18.209490310143067,1.4272107809446801
6,100,100,elitist,scramble,0.8000000000000002,pmx,0.6000000000000001,8591.75,7391.75,0.0063,0.0101,1200.0,16.23431528393141,1.5921550870071786
6,100,100,elitist,scramble,0.4,pmx,0.8000000000000002,8627.25,7391.75,0.0081,0.0101,1235.5,16.71458044441438,1.2373300931740514
6,100,100,elitist,scramble,0.6000000000000001,pmx,0.8000000000000002,8510.75,7391.75,0.0076,0.0101,1119.0,15.138499002266045,1.3172819552846793
6,100,100,elitist,scramble,0.8000000000000002,pmx,0.8000000000000002,8590.75,7391.75,0.0070,0.0101,1199.0,16.220786687861462,1.4268262175816773
6,100,100,elitist,scramble,0.4,order,0.4,9164.25,7391.75,0.0057,0.0101,1772.5,23.979436533973683,1.7707101822437719
6,100,100,elitist,scramble,0.6000000000000001,order,0.4,8979.75,7391.75,0.0053,0.0101,1588.0,21.483410559069227,1.9028194942280914
6,100,100,elitist,scramble,0.8000000000000002,order,0.4,9327.75,7391.75,0.0053,0.0101,1936.0,26.191361991409337,1.8962609847806624
6,100,100,elitist,scramble,0.4,order,0.6000000000000001,8796.25,7391.75,0.0067,0.0101,1404.5,19.00091318023472,1.4867676411750255
6,100,100,elitist,scramble,0.6000000000000001,order,0.6000000000000001,8763.75,7391.75,0.0065,0.0101,1372.0,18.561233807961585,1.5372671335776753
6,100,100,elitist,scramble,0.8000000000000002,order,0.6000000000000001,8919.25,7391.75,0.0061,0.0101,1527.5,20.664930496837684,1.6476399362140717
6,100,100,elitist,scramble,0.4,order,0.8000000000000002,8513.25,7391.75,0.0079,0.0101,1121.5,15.172320492440903,1.2736379062565768
6,100,100,elitist,scramble,0.6000000000000001,order,0.8000000000000002,8779.25,7391.75,0.0075,0.0101,1387.5,18.77092704704569,1.3359762338768173
6,100,100,elitist,scramble,0.8000000000000002,order,0.8000000000000002,8657.75,7391.75,0.0072,0.0101,1266.0,17.127202624547635,1.3891156348373557
6,100,100,elitist,reverse,0.4,pmx,0.4,9308.25,7391.75,0.0057,0.0101,1916.5,25.92755436804545,1.757778854771784
6,100,100,elitist,reverse,0.6000000000000001,pmx,0.4,9100.25,7391.75,0.0054,0.0101,1708.5,23.11360638549735,1.8517493727324386
6,100,100,elitist,reverse,0.8000000000000002,pmx,0.4,8919.25,7391.75,0.0050,0.0101,1527.5,20.664930496837684,2.0183177092762876
6,100,100,elitist,reverse,0.4,pmx,0.6000000000000001,8709.75,7391.75,0.0067,0.0101,1318.0,17.83068962018467,1.5033881183902336
6,100,100,elitist,reverse,0.6000000000000001,pmx,0.6000000000000001,8739.75,7391.75,0.0067,0.0101,1348.0,18.236547502282946,1.489171807220445
6,100,100,elitist,reverse,0.8000000000000002,pmx,0.6000000000000001,8674.75,7391.75,0.0061,0.0101,1283.0,17.357188757736665,1.6375766515907069
6,100,100,elitist,reverse,0.4,pmx,0.8000000000000002,8650.75,7391.75,0.0079,0.0101,1259.0,17.03250245205804,1.2637968496420047
6,100,100,elitist,reverse,0.6000000000000001,pmx,0.8000000000000002,8399.25,7391.75,0.0075,0.0101,1007.5,13.630060540467412,1.3321531572327043
6,100,100,elitist,reverse,0.8000000000000002,pmx,0.8000000000000002,8739.75,7391.75,0.0075,0.0101,1348.0,18.236547502282946,1.3377903871660455
6,100,100,elitist,reverse,0.4,order,0.4,9234.75,7391.75,0.0053,0.0101,1843.0,24.93320255690466,1.8927872034314819
6,100,100,elitist,reverse,0.6000000000000001,order,0.4,9205.75,7391.75,0.0053,0.0101,1814.0,24.540873270876318,1.8983003405628247
6,100,100,elitist,reverse,0.8000000000000002,order,0.4,9069.75,7391.75,0.0048,0.0101,1678.0,22.700984205364094,2.072325134526954
6,100,100,elitist,reverse,0.4,order,0.6000000000000001,8781.75,7391.75,0.0067,0.0101,1390.0,18.804748537220547,1.5025349506987302
6,100,100,elitist,reverse,0.6000000000000001,order,0.6000000000000001,8755.75,7391.75,0.0063,0.0101,1364.0,18.45300503940203,1.578980595624138
6,100,100,elitist,reverse,0.8000000000000002,order,0.6000000000000001,8989.75,7391.75,0.0060,0.0101,1598.0,21.618696519768662,1.6683392564587272
6,100,100,elitist,reverse,0.4,order,0.8000000000000002,8776.75,7391.75,0.0076,0.0101,1385.0,18.73710555687083,1.316545060136122
6,100,100,elitist,reverse,0.6000000000000001,order,0.8000000000000002,8658.75,7391.75,0.0075,0.0101,1267.0,17.14073122061758,1.3324045543184249
6,100,100,elitist,reverse,0.8000000000000002,order,0.8000000000000002,8579.25,7391.75,0.0072,0.0101,1187.5,16.06520783305713,1.3917168895167384
6,100,200,elitist,swap,0.4,pmx,0.4,8989.75,7391.75,0.0116,0.0101,1598.0,21.618696519768662,0.8700445758882727
6,100,200,elitist,swap,0.6000000000000001,pmx,0.4,9069.75,7391.75,0.0111,0.0101,1678.0,22.700984205364094,0.9062847998630811
6,100,200,elitist,swap,0.8000000000000002,pmx,0.4,8919.25,7391.75,0.0108,0.0101,1527.5,20.664930496837684,0.930429835273446
6,100,200,elitist,swap,0.4,pmx,0.6000000000000001,8738.75,7391.75,0.0139,0.0101,1347.0,18.223018906213014,0.7246650655171234
6,100,200,elitist,swap,0.6000000000000001,pmx,0.6000000000000001,8629.75,7391.75,0.0134,0.0101,1238.0,16.74840193458924,0.7511609050287255
6,100,200,elitist,swap,0.8000000000000002,pmx,0.6000000000000001,8822.25,7391.75,0.0126,0.0101,1430.5,19.352656678053236,0.7992315749754735
6,100,200,elitist,swap,0.4,pmx,0.8000000000000002,8434.75,7391.75,0.0164,0.0101,1043.0,14.110325700950384,0.6140467378857499
6,100,200,elitist,swap,0.6000000000000001,pmx,0.8000000000000002,8630.75,7391.75,0.0149,0.0101,1239.0,16.761930530659185,0.6740893386799057
6,100,200,elitist,swap,0.8000000000000002,pmx,0.8000000000000002,8434.75,7391.75,0.0145,0.0101,1043.0,14.110325700950384,0.6945919821607175
6,100,200,elitist,swap,0.4,order,0.4,9181.25,7391.75,0.0112,0.0101,1789.5,24.209422667162713,0.893949320503081
6,100,200,elitist,swap,0.6000000000000001,order,0.4,9313.75,7391.75,0.0107,0.0101,1922.0,26.001961646430146,0.9423934507919558
6,100,200,elitist,swap,0.8000000000000002,order,0.4,9166.75,7391.75,0.0206,0.0101,1775.0,24.01325802414854,0.4893096285344668
6,100,200,elitist,swap,0.4,order,0.6000000000000001,8930.75,7391.75,0.0144,0.0101,1539.0,20.82050935164203,0.6993969027571405
6,100,200,elitist,swap,0.6000000000000001,order,0.6000000000000001,8708.25,7391.75,0.0134,0.0101,1316.5,17.810396726079745,0.7490888102984863
6,100,200,elitist,swap,0.8000000000000002,order,0.6000000000000001,8627.25,7391.75,0.0127,0.0101,1235.5,16.71458044441438,0.7898288505639973
6,100,200,elitist,swap,0.4,order,0.8000000000000002,8738.75,7391.75,0.0165,0.0101,1347.0,18.223018906213014,0.6110177323275302
6,100,200,elitist,swap,0.6000000000000001,order,0.8000000000000002,8711.25,7391.75,0.0161,0.0101,1319.5,17.850982514289583,0.6248889308472976
6,100,200,elitist,swap,0.8000000000000002,order,0.8000000000000002,8658.75,7391.75,0.0148,0.0101,1267.0,17.14073122061758,0.6785703823543545
6,100,200,elitist,insert,0.4,pmx,0.4,8930.75,7391.75,0.0122,0.0101,1539.0,20.82050935164203,0.8214397704136045
6,100,200,elitist,insert,0.6000000000000001,pmx,0.4,9069.75,7391.75,0.0119,0.0101,1678.0,22.700984205364094,0.8424809657339458
6,100,200,elitist,insert,0.8000000000000002,pmx,0.4,8822.25,7391.75,0.0108,0.0101,1430.5,19.352656678053236,0.9324368374713857
6,100,200,elitist,insert,0.4,pmx,0.6000000000000001,8739.75,7391.75,0.0139,0.0101,1348.0,18.236547502282946,0.7234275487550804
6,100,200,elitist,insert,0.6000000000000001,pmx,0.6000000000000001,8739.75,7391.75,0.0136,0.0101,1348.0,18.236547502282946,0.7382279102188763
6,100,200,elitist,insert,0.8000000000000002,pmx,0.6000000000000001,8711.25,7391.75,0.0163,0.0101,1319.5,17.850982514289583,0.6160021870001454
6,100,200,elitist,insert,0.4,pmx,0.8000000000000002,8510.75,7391.75,0.0204,0.0101,1119.0,15.138499002266045,0.49446121810584304
6,100,200,elitist,insert,0.6000000000000001,pmx,0.8000000000000002,8592.25,7391.75,0.0179,0.0101,1200.5,16.241079581966375,0.562717122286868
6,100,200,elitist,insert,0.8000000000000002,pmx,0.8000000000000002,8611.75,7391.75,0.0186,0.0101,1220.0,16.504887205330263,0.5414287773829912
6,100,200,elitist,insert,0.4,order,0.4,9234.75,7391.75,0.0155,0.0101,1843.0,24.93320255690466,0.6484382427674881
6,100,200,elitist,insert,0.6000000000000001,order,0.4,9327.75,7391.75,0.0140,0.0101,1936.0,26.191361991409337,0.7182149161622841
6,100,200,elitist,insert,0.8000000000000002,order,0.4,9164.25,7391.75,0.0114,0.0101,1772.5,23.979436533973683,0.8827537644043426
6,100,200,elitist,insert,0.4,order,0.6000000000000001,8783.75,7391.75,0.0159,0.0101,1392.0,18.83180572936044,0.634748354035871
6,100,200,elitist,insert,0.6000000000000001,order,0.6000000000000001,8750.75,7391.75,0.0137,0.0101,1359.0,18.385362059052326,0.7354340196520954
6,100,200,elitist,insert,0.8000000000000002,order,0.6000000000000001,8776.75,7391.75,0.0130,0.0101,1385.0,18.73710555687083,0.7754007724269214
6,100,200,elitist,insert,0.4,order,0.8000000000000002,8674.75,7391.75,0.0189,0.0101,1283.0,17.357188757736665,0.5337071383576486
6,100,200,elitist,insert,0.6000000000000001,order,0.8000000000000002,8723.75,7391.75,0.0173,0.0101,1332.0,18.020089965163862,0.5815825151015925
6,100,200,elitist,insert,0.8000000000000002,order,0.8000000000000002,8658.75,7391.75,0.0152,0.0101,1267.0,17.14073122061758,0.6617998531502398
6,100,200,elitist,scramble,0.4,pmx,0.4,9019.25,7391.75,0.0125,0.0101,1627.5,22.01779010383197,0.8077504128134235
6,100,200,elitist,scramble,0.6000000000000001,pmx,0.4,8979.75,7391.75,0.0116,0.0101,1588.0,21.483410559069227,0.8694552962666502
6,100,200,elitist,scramble,0.8000000000000002,pmx,0.4,9013.25,7391.75,0.0112,0.0101,1621.5,21.93661852741232,0.899472798692061
6,100,200,elitist,scramble,0.4,pmx,0.6000000000000001,8711.25,7391.75,0.0153,0.0101,1319.5,17.850982514289583,0.657159462016971
6,100,200,elitist,scramble,0.6000000000000001,pmx,0.6000000000000001,8632.25,7391.75,0.0140,0.0101,1240.5,16.782223424764098,0.7191293270863041
