n,generations,population_size,selection_type,mutation_type,p_m,crossover_type,p_c,fitness_val,abs_fitness_val,execution_time,execution_time_brute_force,err,err_percentage,exec_time_rate
5,100,100,elitist,swap,0.6000000000000001,pmx,0.4,4018.5,3470.5,0.0042,0.0017,548.0,15.790231955049705,0.3959527321190582
5,100,100,elitist,swap,0.8000000000000002,pmx,0.4,4094.5,3470.5,0.0040,0.0017,624.0,17.98011813859675,0.42366707070707066
5,100,100,elitist,swap,0.4,pmx,0.6000000000000001,4122.5,3470.5,0.0062,0.0017,652.0,18.786918311482495,0.2738216897081413
5,100,100,elitist,swap,0.6000000000000001,pmx,0.6000000000000001,4018.5,3470.5,0.0055,0.0017,548.0,15.790231955049705,0.3087920315274349
5,100,100,elitist,swap,0.8000000000000002,pmx,0.6000000000000001,3972.5,3470.5,0.0051,0.0017,502.0,14.464774528165975,0.32974088050314465
5,100,100,elitist,swap,0.4,pmx,0.8000000000000002,3768.5,3470.5,0.0060,0.0017,298.0,8.586658982855496,0.27905122103944896
5,100,100,elitist,swap,0.6000000000000001,pmx,0.8000000000000002,3972.5,3470.5,0.0059,0.0017,502.0,14.464774528165975,0.28341018323462774
5,100,100,elitist,swap,0.8000000000000002,pmx,0.8000000000000002,3976.5,3470.5,0.0056,0.0017,506.0,14.580031695721075,0.3025037885537313
5,100,100,elitist,swap,0.4,order,0.4,4180.5,3470.5,0.0043,0.0017,710.0,20.458147241031554,0.3910451244927059
5,100,100,elitist,swap,0.6000000000000001,order,0.4,4236.5,3470.5,0.0043,0.0017,766.0,22.071747586803056,0.39525037694013304
5,100,100,elitist,swap,0.8000000000000002,order,0.4,4198.5,3470.5,0.0040,0.0017,728.0,20.97680449502954,0.42261242294926504
5,100,100,elitist,swap,0.4,order,0.6000000000000001,4042.5,3470.5,0.0052,0.0017,572.0,16.48177496038035,0.32370803105279883
5,100,100,elitist,swap,0.6000000000000001,order,0.6000000000000001,4018.5,3470.5,0.0057,0.0017,548.0,15.790231955049705,0.2963310115534868
5,100,100,elitist,swap,0.8000000000000002,order,0.6000000000000001,4076.5,3470.5,0.0048,0.0017,606.0,17.461460884598765,0.3507288145597639
5,100,100,elitist,swap,0.4,order,0.8000000000000002,4076.5,3470.5,0.0062,0.0017,606.0,17.461460884598765,0.2708881088063217
5,100,100,elitist,swap,0.6000000000000001,order,0.8000000000000002,3868.5,3470.5,0.0062,0.0017,398.0,11.468088171733186,0.2716207687326197
5,100,100,elitist,swap,0.8000000000000002,order,0.8000000000000002,3920.5,3470.5,0.0164,0.0017,450.0,12.966431349949573,0.10327655740791702
5,100,100,elitist,insert,0.4,pmx,0.4,4226.5,3470.5,0.0047,0.0017,756.0,21.783604667915284,0.35821737251946745
5,100,100,elitist,insert,0.6000000000000001,pmx,0.4,4184.5,3470.5,0.0045,0.0017,714.0,20.573404408586654,0.3775251125112511
5,100,100,elitist,insert,0.8000000000000002,pmx,0.4,4042.5,3470.5,0.0043,0.0017,572.0,16.48177496038035,0.3876436229205175
5,100,100,elitist,insert,0.4,pmx,0.6000000000000001,3920.5,3470.5,0.0057,0.0017,450.0,12.966431349949573,0.29682444425942883
5,100,100,elitist,insert,0.6000000000000001,pmx,0.6000000000000001,3966.5,3470.5,0.0051,0.0017,496.0,14.291888776833304,0.330551054656715
5,100,100,elitist,insert,0.8000000000000002,pmx,0.6000000000000001,3972.5,3470.5,0.0050,0.0017,502.0,14.464774528165975,0.33608205128205126
5,100,100,elitist,insert,0.4,pmx,0.8000000000000002,3966.5,3470.5,0.0067,0.0017,496.0,14.291888776833304,0.25200808652011025
5,100,100,elitist,insert,0.6000000000000001,pmx,0.8000000000000002,3706.5,3470.5,0.0060,0.0017,236.0,6.800172885751337,0.2808648836018435
5,100,100,elitist,insert,0.8000000000000002,pmx,0.8000000000000002,3706.5,3470.5,0.0058,0.0017,236.0,6.800172885751337,0.29186724519033974
5,100,100,elitist,insert,0.4,order,0.4,4184.5,3470.5,0.0045,0.0017,714.0,20.573404408586654,0.37722552110887736
5,100,100,elitist,insert,0.6000000000000001,order,0.4,4226.5,3470.5,0.0041,0.0017,756.0,21.783604667915284,0.40882499856659593
5,100,100,elitist,insert,0.8000000000000002,order,0.4,4226.5,3470.5,0.0039,0.0017,756.0,21.783604667915284,0.43490800853918876
5,100,100,elitist,insert,0.4,order,0.6000000000000001,4076.5,3470.5,0.0057,0.0017,606.0,17.461460884598765,0.2978286955432104
5,100,100,elitist,insert,0.6000000000000001,order,0.6000000000000001,4018.5,3470.5,0.0053,0.0017,548.0,15.790231955049705,0.3199173007896626
5,100,100,elitist,insert,0.8000000000000002,order,0.6000000000000001,3868.5,3470.5,0.0050,0.0017,398.0,11.468088171733186,0.3398463752919308
5,100,100,elitist,insert,0.4,order,0.8000000000000002,3976.5,3470.5,0.0063,0.0017,506.0,14.580031695721075,0.26637465630603707
5,100,100,elitist,insert,0.6000000000000001,order,0.8000000000000002,3990.5,3470.5,0.0059,0.0017,520.0,14.983431782163947,0.28619719033475155
5,100,100,elitist,insert,0.8000000000000002,order,0.8000000000000002,3976.5,3470.5,0.0058,0.0017,506.0,14.580031695721075,0.2896501117114189
5,100,100,elitist,scramble,0.4,pmx,0.4,4094.5,3470.5,0.0050,0.0017,624.0,17.98011813859675,0.33945807188764576
5,100,100,elitist,scramble,0.6000000000000001,pmx,0.4,4076.5,3470.5,0.0046,0.0017,606.0,17.461460884598765,0.36914044315593286
5,100,100,elitist,scramble,0.8000000000000002,pmx,0.4,4094.5,3470.5,0.0040,0.0017,624.0,17.98011813859675,0.4158831612715077
5,100,100,elitist,scramble,0.4,pmx,0.6000000000000001,3972.5,3470.5,0.0056,0.0017,502.0,14.464774528165975,0.30131494252873564
5,100,100,elitist,scramble,0.6000000000000001,pmx,0.6000000000000001,4018.5,3470.5,0.0057,0.0017,548.0,15.790231955049705,0.29804032770439726
5,100,100,elitist,scramble,0.8000000000000002,pmx,0.6000000000000001,3972.5,3470.5,0.0048,0.0017,502.0,14.464774528165975,0.3478542687091423
5,100,100,elitist,scramble,0.4,pmx,0.8000000000000002,3972.5,3470.5,0.0063,0.0017,502.0,14.464774528165975,0.26566998770445993
5,100,100,elitist,scramble,0.6000000000000001,pmx,0.8000000000000002,3966.5,3470.5,0.0062,0.0017,496.0,14.291888776833304,0.27139332394473414
5,100,100,elitist,scramble,0.8000000000000002,pmx,0.8000000000000002,3768.5,3470.5,0.0059,0.0017,298.0,8.586658982855496,0.28695737282678685
5,100,100,elitist,scramble,0.4,order,0.4,4132.5,3470.5,0.0047,0.0017,662.0,19.075061230370267,0.36130310615657457
5,100,100,elitist,scramble,0.6000000000000001,order,0.4,4128.5,3470.5,0.0042,0.0017,658.0,18.959804062815152,0.40293381555153707
5,100,100,elitist,scramble,0.8000000000000002,order,0.4,4132.5,3470.5,0.0040,0.0017,662.0,19.075061230370267,0.4231642017804154
5,100,100,elitist,scramble,0.4,order,0.6000000000000001,3976.5,3470.5,0.0057,0.0017,506.0,14.580031695721075,0.29785357784368605
5,100,100,elitist,scramble,0.6000000000000001,order,0.6000000000000001,3990.5,3470.5,0.0056,0.0017,520.0,14.983431782163947,0.29831465149359887
5,100,100,elitist,scramble,0.8000000000000002,order,0.6000000000000001,4122.5,3470.5,0.0049,0.0017,652.0,18.786918311482495,0.3417521472392638
5,100,100,elitist,scramble,0.4,order,0.8000000000000002,4018.5,3470.5,0.0063,0.0017,548.0,15.790231955049705,0.2661062437021832
5,100,100,elitist,scramble,0.6000000000000001,order,0.8000000000000002,3976.5,3470.5,0.0064,0.0017,506.0,14.580031695721075,0.26559082206578016
5,100,100,elitist,scramble,0.8000000000000002,order,0.8000000000000002,3976.5,3470.5,0.0059,0.0017,506.0,14.580031695721075,0.2873853049050824
5,100,100,elitist,reverse,0.4,pmx,0.4,4132.5,3470.5,0.0045,0.0017,662.0,19.075061230370267,0.37195184141888366
5,100,100,elitist,reverse,0.6000000000000001,pmx,0.4,4094.5,3470.5,0.0045,0.0017,624.0,17.98011813859675,0.3759922379244885
5,100,100,elitist,reverse,0.8000000000000002,pmx,0.4,4198.5,3470.5,0.0041,0.0017,728.0,20.97680449502954,0.40529283237651337
5,100,100,elitist,reverse,0.4,pmx,0.6000000000000001,3966.5,3470.5,0.0054,0.0017,496.0,14.291888776833304,0.3093412928416486
5,100,100,elitist,reverse,0.6000000000000001,pmx,0.6000000000000001,3976.5,3470.5,0.0052,0.0017,506.0,14.580031695721075,0.3262108518620185
5,100,100,elitist,reverse,0.8000000000000002,pmx,0.6000000000000001,3920.5,3470.5,0.0048,0.0017,450.0,12.966431349949573,0.3508496186586626
5,100,100,elitist,reverse,0.4,pmx,0.8000000000000002,3920.5,3470.5,0.0064,0.0017,450.0,12.966431349949573,0.2653634834387793
5,100,100,elitist,reverse,0.6000000000000001,pmx,0.8000000000000002,3810.5,3470.5,0.0064,0.0017,340.0,9.796859242184127,0.26540299263009004
5,100,100,elitist,reverse,0.8000000000000002,pmx,0.8000000000000002,3810.5,3470.5,0.0058,0.0017,340.0,9.796859242184127,0.29032234527687295
5,100,100,elitist,reverse,0.4,order,0.4,4132.5,3470.5,0.0044,0.0017,662.0,19.075061230370267,0.3835359475014792
5,100,100,elitist,reverse,0.6000000000000001,order,0.4,4226.5,3470.5,0.0045,0.0017,756.0,21.783604667915284,0.37555655746339406
5,100,100,elitist,reverse,0.8000000000000002,order,0.4,4198.5,3470.5,0.0041,0.0017,728.0,20.97680449502954,0.4100239677975848
5,100,100,elitist,reverse,0.4,order,0.6000000000000001,3976.5,3470.5,0.0051,0.0017,506.0,14.580031695721075,0.32891949441830426
5,100,100,elitist,reverse,0.6000000000000001,order,0.6000000000000001,3920.5,3470.5,0.0050,0.0017,450.0,12.966431349949573,0.33905453162149307
5,100,100,elitist,reverse,0.8000000000000002,order,0.6000000000000001,4122.5,3470.5,0.0050,0.0017,652.0,18.786918311482495,0.3364309144097386
5,100,100,elitist,reverse,0.4,order,0.8000000000000002,3920.5,3470.5,0.0060,0.0017,450.0,12.966431349949573,0.2830951204986699
5,100,100,elitist,reverse,0.6000000000000001,order,0.8000000000000002,4018.5,3470.5,0.0058,0.0017,548.0,15.790231955049705,0.292250053283056
5,100,100,elitist,reverse,0.8000000000000002,order,0.8000000000000002,4042.5,3470.5,0.0058,0.0017,572.0,16.48177496038035,0.2915927207295628
5,100,200,elitist,swap,0.4,pmx,0.4,4198.5,3470.5,0.0088,0.0017,728.0,20.97680449502954,0.19207792683583857
5,100,200,elitist,swap,0.6000000000000001,pmx,0.4,4076.5,3470.5,0.0087,0.0017,606.0,17.461460884598765,0.19448263371791724
5,100,200,elitist,swap,0.8000000000000002,pmx,0.4,4018.5,3470.5,0.0085,0.0017,548.0,15.790231955049705,0.19869908875574752
5,100,200,elitist,swap,0.4,pmx,0.6000000000000001,3972.5,3470.5,0.0109,0.0017,502.0,14.464774528165975,0.15574498274430998
5,100,200,elitist,swap,0.6000000000000001,pmx,0.6000000000000001,3966.5,3470.5,0.0103,0.0017,496.0,14.291888776833304,0.16435360501567398
5,100,200,elitist,swap,0.8000000000000002,pmx,0.6000000000000001,3972.5,3470.5,0.0098,0.0017,502.0,14.464774528165975,0.17203456945014114
5,100,200,elitist,swap,0.4,pmx,0.8000000000000002,3868.5,3470.5,0.0129,0.0017,398.0,11.468088171733186,0.1312867890482591
5,100,200,elitist,swap,0.6000000000000001,pmx,0.8000000000000002,3966.5,3470.5,0.0125,0.0017,496.0,14.291888776833304,0.13552643503383258
5,100,200,elitist,swap,0.8000000000000002,pmx,0.8000000000000002,3920.5,3470.5,0.0115,0.0017,450.0,12.966431349949573,0.1477785865284974
5,100,200,elitist,swap,0.4,order,0.4,4094.5,3470.5,0.0096,0.0017,624.0,17.98011813859675,0.17580976896713266
5,100,200,elitist,swap,0.6000000000000001,order,0.4,4128.5,3470.5,0.0093,0.0017,658.0,18.959804062815152,0.1813545489228578
5,100,200,elitist,swap,0.8000000000000002,order,0.4,4226.5,3470.5,0.0081,0.0017,756.0,21.783604667915284,0.2085253787214131
5,100,200,elitist,swap,0.4,order,0.6000000000000001,3990.5,3470.5,0.0220,0.0017,520.0,14.983431782163947,0.07708533930096541
5,100,200,elitist,swap,0.6000000000000001,order,0.6000000000000001,4094.5,3470.5,0.0106,0.0017,624.0,17.98011813859675,0.15892826925220105
5,100,200,elitist,swap,0.8000000000000002,order,0.6000000000000001,4018.5,3470.5,0.0101,0.0017,548.0,15.790231955049705,0.1668886319485079
5,100,200,elitist,swap,0.4,order,0.8000000000000002,3976.5,3470.5,0.0125,0.0017,506.0,14.580031695721075,0.13555993079716344
5,100,200,elitist,swap,0.6000000000000001,order,0.8000000000000002,3966.5,3470.5,0.0126,0.0017,496.0,14.291888776833304,0.13389260525030983
5,100,200,elitist,swap,0.8000000000000002,order,0.8000000000000002,3868.5,3470.5,0.0115,0.0017,398.0,11.468088171733186,0.14709266219700876
5,100,200,elitist,insert,0.4,pmx,0.4,4042.5,3470.5,0.0087,0.0017,572.0,16.48177496038035,0.19334355053011198
5,100,200,elitist,insert,0.6000000000000001,pmx,0.4,4094.5,3470.5,0.0085,0.0017,624.0,17.98011813859675,0.19949964466578998
5,100,200,elitist,insert,0.8000000000000002,pmx,0.4,4094.5,3470.5,0.0079,0.0017,624.0,17.98011813859675,0.21304878690092027
5,100,200,elitist,insert,0.4,pmx,0.6000000000000001,3972.5,3470.5,0.0112,0.0017,502.0,14.464774528165975,0.15127114731839783
5,100,200,elitist,insert,0.6000000000000001,pmx,0.6000000000000001,3966.5,3470.5,0.0103,0.0017,496.0,14.291888776833304,0.16348688035951758
5,100,200,elitist,insert,0.8000000000000002,pmx,0.6000000000000001,3868.5,3470.5,0.0118,0.0017,398.0,11.468088171733186,0.14324808743169398
5,100,200,elitist,insert,0.4,pmx,0.8000000000000002,3868.5,3470.5,0.0151,0.0017,398.0,11.468088171733186,0.11237162624304603
5,100,200,elitist,insert,0.6000000000000001,pmx,0.8000000000000002,3920.5,3470.5,0.0152,0.0017,450.0,12.966431349949573,0.11154191317950723
5,100,200,elitist,insert,0.8000000000000002,pmx,0.8000000000000002,3972.5,3470.5,0.0130,0.0017,502.0,14.464774528165975,0.13053928453736588
5,100,200,elitist,insert,0.4,order,0.4,4198.5,3470.5,0.0094,0.0017,728.0,20.97680449502954,0.1804093009133922
5,100,200,elitist,insert,0.6000000000000001,order,0.4,4184.5,3470.5,0.0092,0.0017,714.0,20.573404408586654,0.1842268706076891
5,100,200,elitist,insert,0.8000000000000002,order,0.4,4184.5,3470.5,0.0085,0.0017,714.0,20.573404408586654,0.19810837963991998
5,100,200,elitist,insert,0.4,order,0.6000000000000001,4094.5,3470.5,0.0121,0.0017,624.0,17.98011813859675,0.1404545719576094
5,100,200,elitist,insert,0.6000000000000001,order,0.6000000000000001,4128.5,3470.5,0.0110,0.0017,658.0,18.959804062815152,0.15443279980940416
5,100,200,elitist,insert,0.8000000000000002,order,0.6000000000000001,4042.5,3470.5,0.0113,0.0017,572.0,16.48177496038035,0.14985008931761343
5,100,200,elitist,insert,0.4,order,0.8000000000000002,3972.5,3470.5,0.0154,0.0017,502.0,14.464774528165975,0.11029276245572243
5,100,200,elitist,insert,0.6000000000000001,order,0.8000000000000002,3972.5,3470.5,0.0130,0.0017,502.0,14.464774528165975,0.13015802270818883
5,100,200,elitist,insert,0.8000000000000002,order,0.8000000000000002,3976.5,3470.5,0.0124,0.0017,506.0,14.580031695721075,0.1360643614991222
5,100,200,elitist,scramble,0.4,pmx,0.4,4042.5,3470.5,0.0096,0.0017,572.0,16.48177496038035,0.1764187544844991
5,100,200,elitist,scramble,0.6000000000000001,pmx,0.4,4018.5,3470.5,0.0088,0.0017,548.0,15.790231955049705,0.19116130831099196
5,100,200,elitist,scramble,0.8000000000000002,pmx,0.4,4128.5,3470.5,0.0084,0.0017,658.0,18.959804062815152,0.20219818511796733
5,100,200,elitist,scramble,0.4,pmx,0.6000000000000001,3976.5,3470.5,0.0110,0.0017,506.0,14.580031695721075,0.1538496698744228
5,100,200,elitist,scramble,0.6000000000000001,pmx,0.6000000000000001,3920.5,3470.5,0.0106,0.0017,450.0,12.966431349949573,0.15925839363888145
5,100,200,elitist,scramble,0.8000000000000002,pmx,0.6000000000000001,4018.5,3470.5,0.0101,0.0017,548.0,15.790231955049705,0.1667325336139366
5,100,200,elitist,scramble,0.4,pmx,0.8000000000000002,3972.5,3470.5,0.0127,0.0017,502.0,14.464774528165975,0.13313261884312333
5,100,200,elitist,scramble,0.6000000000000001,pmx,0.8000000000000002,3868.5,3470.5,0.0123,0.0017,398.0,11.468088171733186,0.1376323045148339
5,100,200,elitist,scramble,0.8000000000000002,pmx,0.8000000000000002,3868.5,3470.5,0.0118,0.0017,398.0,11.468088171733186,0.14358848121148657
5,100,200,elitist,scramble,0.4,order,0.4,4128.5,3470.5,0.0090,0.0017,658.0,18.959804062815152,0.1879168458781362
5,100,200,elitist,scramble,0.6000000000000001,order,0.4,4184.5,3470.5,0.0087,0.0017,714.0,20.573404408586654,0.1934117289643574
5,100,200,elitist,scramble,0.8000000000000002,order,0.4,4198.5,3470.5,0.0080,0.0017,728.0,20.97680449502954,0.21223075869869332
5,100,200,elitist,scramble,0.4,order,0.6000000000000001,4094.5,3470.5,0.0205,0.0017,624.0,17.98011813859675,0.08253445689415687
5,100,200,elitist,scramble,0.6000000000000001,order,0.6000000000000001,4094.5,3470.5,0.0101,0.0017,624.0,17.98011813859675,0.166853484345018
5,100,200,elitist,scramble,0.8000000000000002,order,0.6000000000000001,4042.5,3470.5,0.0104,0.0017,572.0,16.48177496038035,0.1632062258234338
5,100,200,elitist,scramble,0.4,order,0.8000000000000002,3966.5,3470.5,0.0130,0.0017,496.0,14.291888776833304,0.1305703601970371
5,100,200,elitist,scramble,0.6000000000000001,order,0.8000000000000002,3972.5,3470.5,0.0118,0.0017,502.0,14.464774528165975,0.1434815735989536
5,100,200,elitist,scramble,0.8000000000000002,order,0.8000000000000002,4018.5,3470.5,0.0118,0.0017,548.0,15.790231955049705,0.14368396574307304
5,100,200,elitist,reverse,0.4,pmx,0.4,4184.5,3470.5,0.0092,0.0017,714.0,20.573404408586654,0.18375210803009998
5,100,200,elitist,reverse,0.6000000000000001,pmx,0.4,4128.5,3470.5,0.0090,0.0017,658.0,18.959804062815152,0.1872014702407519
5,100,200,elitist,reverse,0.8000000000000002,pmx,0.4,4094.5,3470.5,0.0091,0.0017,624.0,17.98011813859675,0.1863014866877433
5,100,200,elitist,reverse,0.4,pmx,0.6000000000000001,3976.5,3470.5,0.0120,0.0017,506.0,14.580031695721075,0.1408652416136552
5,100,200,elitist,reverse,0.6000000000000001,pmx,0.6000000000000001,3990.5,3470.5,0.0104,0.0017,520.0,14.983431782163947,0.16197534812930192
5,100,200,elitist,reverse,0.8000000000000002,pmx,0.6000000000000001,3972.5,3470.5,0.0101,0.0017,502.0,14.464774528165975,0.1681797485671156
5,100,200,elitist,reverse,0.4,pmx,0.8000000000000002,3868.5,3470.5,0.0122,0.0017,398.0,11.468088171733186,0.13849578121358092
5,100,200,elitist,reverse,0.6000000000000001,pmx,0.8000000000000002,3810.5,3470.5,0.0121,0.0017,340.0,9.796859242184127,0.13969782723692717
5,100,200,elitist,reverse,0.8000000000000002,pmx,0.8000000000000002,3868.5,3470.5,0.0116,0.0017,398.0,11.468088171733186,0.1465213874732862
5,100,200,elitist,reverse,0.4,order,0.4,4184.5,3470.5,0.0089,0.0017,714.0,20.573404408586654,0.19002016842554098
5,100,200,elitist,reverse,0.6000000000000001,order,0.4,4198.5,3470.5,0.0087,0.0017,728.0,20.97680449502954,0.19537790930264418
5,100,200,elitist,reverse,0.8000000000000002,order,0.4,4128.5,3470.5,0.0080,0.0017,658.0,18.959804062815152,0.21124986815986727
5,100,200,elitist,reverse,0.4,order,0.6000000000000001,4076.5,3470.5,0.0109,0.0017,606.0,17.461460884598765,0.1554834776161713
5,100,200,elitist,reverse,0.6000000000000001,order,0.6000000000000001,4180.5,3470.5,0.0112,0.0017,710.0,20.458147241031554,0.1509381202370872
5,100,200,elitist,reverse,0.8000000000000002,order,0.6000000000000001,3990.5,3470.5,0.0099,0.0017,520.0,14.983431782163947,0.1709949111489484
5,100,200,elitist,reverse,0.4,order,0.8000000000000002,3966.5,3470.5,0.0134,0.0017,496.0,14.291888776833304,0.1265676796364669
5,100,200,elitist,reverse,0.6000000000000001,order,0.8000000000000002,3920.5,3470.5,0.0126,0.0017,450.0,12.966431349949573,0.13449621427897765
5,100,200,elitist,reverse,0.8000000000000002,order,0.8000000000000002,3966.5,3470.5,0.0114,0.0017,496.0,14.291888776833304,0.14831652210088403
6,100,50,elitist,swap,0.4,pmx,0.4,12993.0,11053.5,0.0042,0.0106,1939.5,17.546478490975716,2.486973340045869
6,100,50,elitist,swap,0.6000000000000001,pmx,0.4,13002.5,11053.5,0.0044,0.0106,1949.0,17.63242411905732,2.399979616734143
6,100,50,elitist,swap,0.8000000000000002,pmx,0.4,13173.5,11053.5,0.0029,0.0106,2120.0,19.179445424526165,3.555916372070703
6,100,50,elitist,swap,0.4,pmx,0.6000000000000001,12849.0,11053.5,0.0035,0.0106,1795.5,16.243723707422987,3.020970469525039
6,100,50,elitist,swap,0.6000000000000001,pmx,0.6000000000000001,11928.5,11053.5,0.0032,0.0106,875.0,7.916044691726597,3.304319762170197
6,100,50,elitist,swap,0.8000000000000002,pmx,0.6000000000000001,12927.0,11053.5,0.0030,0.0106,1873.5,16.949382548514052,3.426560493256262
6,100,50,elitist,swap,0.4,pmx,0.8000000000000002,12523.5,11053.5,0.0044,0.0106,1470.0,13.29895508210069,2.3597273180829044
6,100,50,elitist,swap,0.6000000000000001,pmx,0.8000000000000002,11754.0,11053.5,0.0038,0.0106,700.5,6.3373592074908345,2.763527001491795
6,100,50,elitist,swap,0.8000000000000002,pmx,0.8000000000000002,11862.0,11053.5,0.0036,0.0106,808.5,7.314425295155374,2.870585123966942
6,100,50,elitist,swap,0.4,order,0.4,13146.0,11053.5,0.0028,0.0106,2092.5,18.930655448500474,3.7136336785833612
6,100,50,elitist,swap,0.6000000000000001,order,0.4,13008.5,11053.5,0.0027,0.0106,1955.0,17.686705568372005,3.8900710823344125
6,100,50,elitist,swap,0.8000000000000002,order,0.4,12903.5,11053.5,0.0029,0.0106,1850.0,16.736780205364823,3.6284683261242145
6,100,50,elitist,swap,0.4,order,0.6000000000000001,12722.0,11053.5,0.0034,0.0106,1668.5,15.094766363595241,3.0840470588235296
6,100,50,elitist,swap,0.6000000000000001,order,0.6000000000000001,12654.0,11053.5,0.0031,0.0106,1600.5,14.479576604695339,3.3323056813071505
6,100,50,elitist,swap,0.8000000000000002,order,0.6000000000000001,12898.5,11053.5,0.0032,0.0106,1845.0,16.691545664269242,3.2994153914656774
6,100,50,elitist,swap,0.4,order,0.8000000000000002,12576.0,11053.5,0.0043,0.0106,1522.5,13.773917763604288,2.44203133033066
6,100,50,elitist,swap,0.6000000000000001,order,0.8000000000000002,12534.5,11053.5,0.0042,0.0106,1481.0,13.398471072510972,2.4708026230965876
6,100,50,elitist,swap,0.8000000000000002,order,0.8000000000000002,12113.0,11053.5,0.0043,0.0106,1059.5,9.585199258153523,2.4290893514724363
6,100,50,elitist,insert,0.4,pmx,0.4,13010.0,11053.5,0.0037,0.0106,1956.5,17.700275930700684,2.836339547049442
6,100,50,elitist,insert,0.6000000000000001,pmx,0.4,12272.5,11053.5,0.0029,0.0106,1219.0,11.028181119102541,3.6514144546649145
6,100,50,elitist,insert,0.8000000000000002,pmx,0.4,12864.0,11053.5,0.0027,0.0106,1810.5,16.37942733070973,3.8410040950323974
6,100,50,elitist,insert,0.4,pmx,0.6000000000000001,12534.5,11053.5,0.0035,0.0106,1481.0,13.398471072510972,2.9943172413793104
6,100,50,elitist,insert,0.6000000000000001,pmx,0.6000000000000001,12201.5,11053.5,0.0032,0.0106,1148.0,10.385850635545296,3.2533018000878093
6,100,50,elitist,insert,0.8000000000000002,pmx,0.6000000000000001,12020.0,11053.5,0.0033,0.0106,966.5,8.743836793775728,3.173194090357576
6,100,50,elitist,insert,0.4,pmx,0.8000000000000002,11971.5,11053.5,0.0041,0.0106,918.0,8.305061745148592,2.550606528598474
6,100,50,elitist,insert,0.6000000000000001,pmx,0.8000000000000002,12679.5,11053.5,0.0040,0.0106,1626.0,14.710272764282806,2.6025652637124628
6,100,50,elitist,insert,0.8000000000000002,pmx,0.8000000000000002,11941.5,11053.5,0.0038,0.0106,888.0,8.033654498575117,2.7265805470379
6,100,50,elitist,insert,0.4,order,0.4,13326.5,11053.5,0.0029,0.0106,2273.0,20.563622382050937,3.5679016451328143
6,100,50,elitist,insert,0.6000000000000001,order,0.4,13088.5,11053.5,0.0028,0.0106,2035.0,18.410458225901294,3.678909590401324
6,100,50,elitist,insert,0.8000000000000002,order,0.4,13308.0,11053.5,0.0025,0.0106,2254.5,20.39625457999729,4.235459883776317
6,100,50,elitist,insert,0.4,order,0.6000000000000001,12201.5,11053.5,0.0035,0.0106,1148.0,10.385850635545296,2.988480365665121
6,100,50,elitist,insert,0.6000000000000001,order,0.6000000000000001,12859.5,11053.5,0.0032,0.0106,1806.0,16.33871624372371,3.3107172834909524
6,100,50,elitist,insert,0.8000000000000002,order,0.6000000000000001,12859.5,11053.5,0.0030,0.0106,1806.0,16.33871624372371,3.455858717450447
6,100,50,elitist,insert,0.4,order,0.8000000000000002,12354.5,11053.5,0.0040,0.0106,1301.0,11.770027593070068,2.6154257544561443
6,100,50,elitist,insert,0.6000000000000001,order,0.8000000000000002,12287.5,11053.5,0.0049,0.0106,1234.0,11.163884742389286,2.1291902878214644
6,100,50,elitist,insert,0.8000000000000002,order,0.8000000000000002,12366.0,11053.5,0.0037,0.0106,1312.5,11.87406703758991,2.808567428932407
6,100,50,elitist,scramble,0.4,pmx,0.4,13098.0,11053.5,0.0029,0.0106,2044.5,18.496403853982898,3.5485371857291086
6,100,50,elitist,scramble,0.6000000000000001,pmx,0.4,13173.5,11053.5,0.0030,0.0106,2120.0,19.179445424526165,3.5265822479574838
6,100,50,elitist,scramble,0.8000000000000002,pmx,0.4,12711.0,11053.5,0.0028,0.0106,1657.5,14.995250373184959,3.726707661357921
6,100,50,elitist,scramble,0.4,pmx,0.6000000000000001,11793.0,11053.5,0.0041,0.0106,739.5,6.690188628036367,2.5558851624029892
6,100,50,elitist,scramble,0.6000000000000001,pmx,0.6000000000000001,12800.5,11053.5,0.0040,0.0106,1747.0,15.804948658795851,2.639649848601793
6,100,50,elitist,scramble,0.8000000000000002,pmx,0.6000000000000001,11755.5,11053.5,0.0030,0.0106,702.0,6.350929569819513,3.487029207843137
6,100,50,elitist,scramble,0.4,pmx,0.8000000000000002,11941.5,11053.5,0.0042,0.0106,888.0,8.033654498575117,2.4710772787905735
6,100,50,elitist,scramble,0.6000000000000001,pmx,0.8000000000000002,12259.5,11053.5,0.0040,0.0106,1206.0,10.910571312254035,2.640747350914707
6,100,50,elitist,scramble,0.8000000000000002,pmx,0.8000000000000002,11769.0,11053.5,0.0036,0.0106,715.5,6.473062830777579,2.891118637013916
6,100,50,elitist,scramble,0.4,order,0.4,13025.0,11053.5,0.0037,0.0106,1971.5,17.83597955398743,2.8096323559150655
6,100,50,elitist,scramble,0.6000000000000001,order,0.4,13147.5,11053.5,0.0031,0.0106,2094.0,18.944225810829153,3.3280651545774385
6,100,50,elitist,scramble,0.8000000000000002,order,0.4,13092.0,11053.5,0.0026,0.0106,2038.5,18.44212240466821,3.9495089633117173
6,100,50,elitist,scramble,0.4,order,0.6000000000000001,12853.0,11053.5,0.0037,0.0106,1799.5,16.27991134029945,2.8348927118535996
